UniProt gene,UniProt description,Surfaceome Label,Surfaceome Label Source,CD number,CSPA category,TM domains,topology,HPA antibody,DrugBank approved drug IDs,UniProt subcellular
SLC7A1,High affinity cationic amino acid transporter 1,surface,machine learning,,2 - putative,14,CY:1-34;TM:35-56;NC:57-63;TM:64-85;CY:86-96;TM:97-123;NC:124-165;TM:166-183;CY:184-191;TM:192-210;NC:211-247;TM:248-273;CY:274-284;TM:285-310;NC:311-336;TM:337-357;CY:358-384;TM:385-403;NC:404-410;TM:411-430;CY:431-493;TM:494-517;NC:518-524;TM:525-547;CY:548-558;TM:559-579;NC:580-584;TM:585-606;CY:607-629,HPA039721,DB00123;DB00125;DB00129,Cell membrane (Multi-pass membrane protein)
SLC7A2,Cationic amino acid transporter 2,surface,machine learning,,2 - putative,14,CY:1-38;TM:39-56;NC:57-67;TM:68-87;CY:88-98;TM:99-125;NC:126-163;TM:164-184;CY:185-192;TM:193-211;NC:212-250;TM:251-275;CY:276-286;TM:287-313;NC:314-338;TM:339-359;CY:360-386;TM:387-406;NC:407-412;TM:413-433;CY:434-492;TM:493-513;NC:514-523;TM:524-545;CY:546-554;TM:555-577;NC:578-582;TM:583-603;CY:604-658,HPA009169,DB00123;DB00129,Cell membrane (Multi-pass membrane protein)
SLC7A5,Large neutral amino acids transporter small subunit 1,surface,pos. trainingset,,1 - high confidence,12,CY:1-51;TM:52-71;NC:72-82;TM:83-104;CY:105-136;TM:137-157;NC:158-169;TM:170-189;CY:190-199;TM:200-220;NC:221-239;TM:240-262;CY:263-273;TM:274-297;NC:298-319;TM:320-343;CY:344-369;TM:370-390;NC:391-395;TM:396-418;CY:419-430;TM:431-452;NC:453-458;TM:459-478;CY:479-507,HPA052673;HPA056077,,"Apical cell membrane (Multi-pass membrane protein);Cytoplasm, cytosol"
SLC8A1,Sodium/calcium exchanger 1,surface,pos. trainingset,,1 - high confidence,10,SP:1-35;NC:36-77;TM:78-96;CY:97-133;TM:134-154;NC:155-168;TM:169-191;CY:192-202;TM:203-225;NC:226-231;TM:232-252;CY:253-797;TM:798-819;NC:820-828;TM:829-848;CY:849-874;TM:875-895;NC:896-906;TM:907-927;CY:928-944;TM:945-964;NC:965-973,CAB022694,DB00132;DB00159,Cell membrane (Multi-pass membrane protein)
SLC8B1,"Sodium/potassium/calcium exchanger 6, mitochondrial",surface,pos. trainingset,,1 - high confidence,13,NC:1-97;TM:98-119;CY:120-138;TM:139-161;NC:162-166;TM:167-191;CY:192-201;TM:202-221;NC:222-226;TM:227-251;CY:252-323;TM:324-344;NC:345-356;TM:357-377;CY:378-385;TM:386-407;NC:408-418;TM:419-437;CY:438-448;TM:449-466;NC:467-485;TM:486-511;CY:512-523;TM:524-543;NC:544-554;TM:555-578;CY:579-584,HPA040668,,Cell membrane (Multi-pass membrane protein);Mitochondrion inner membrane (Multi-pass membrane protein)
SLC9A1,Sodium/hydrogen exchanger 1,surface,pos. trainingset,,1 - high confidence,12,CY:1-12;TM:13-33;NC:34-105;TM:106-127;CY:128-129;TM:130-149;NC:150-154;TM:155-174;CY:175-191;TM:192-211;NC:212-227;TM:228-247;CY:248-256;TM:257-276;NC:277-294;TM:295-315;CY:316-338;TM:339-358;NC:359-381;IM:382-402;NC:403-410;TM:411-430;CY:431-448;TM:449-470;NC:471-479;TM:480-499;CY:500-815,CAB022371;HPA048532;HPA052891,DB00594,Cell membrane (Multi-pass membrane protein);Endoplasmic reticulum membrane (Multi-pass membrane protein);Membrane (Multi-pass membrane protein)
SLC9A7,Sodium/hydrogen exchanger 7,surface,machine learning,,2 - putative,13,NC:1-71;TM:72-91;CY:92-98;TM:99-119;NC:120-181;TM:182-199;CY:200-210;TM:211-233;NC:234-252;TM:253-271;CY:272-279;TM:280-303;NC:304-319;TM:320-343;CY:344-349;TM:350-367;NC:368-372;TM:373-392;CY:393-413;TM:414-435;NC:436-440;TM:441-466;CY:467-508;TM:509-531;NC:532-614;TM:615-635;CY:636-725,HPA048938,,"Golgi apparatus, trans-Golgi network membrane (Multi-pass membrane protein);Recycling endosome membrane (Multi-pass membrane protein)"
SLCO2A1,Solute carrier organic anion transporter family member 2A1,surface,pos. trainingset,,1 - high confidence,12,CY:1-30;TM:31-51;NC:52-70;TM:71-92;CY:93-99;TM:100-121;NC:122-168;TM:169-190;CY:191-209;TM:210-234;NC:235-253;TM:254-278;CY:279-321;TM:322-346;NC:347-361;TM:362-386;CY:387-396;TM:397-418;NC:419-513;TM:514-538;CY:539-550;TM:551-568;NC:569-606;TM:607-628;CY:629-643,HPA013742,,Cell membrane (Multi-pass membrane protein)
SLCO3A1,Solute carrier organic anion transporter family member 3A1,surface,pos. trainingset,,1 - high confidence,12,CY:1-37;TM:38-61;NC:62-79;TM:80-101;CY:102-107;TM:108-126;NC:127-174;TM:175-197;CY:198-216;TM:217-241;NC:242-260;TM:261-284;CY:285-348;TM:349-371;NC:372-389;TM:390-410;CY:411-420;TM:421-441;NC:442-535;TM:536-562;CY:563-571;TM:572-595;NC:596-624;TM:625-647;CY:648-710,no,,Cell membrane (Multi-pass membrane protein)
SLCO4A1,Solute carrier organic anion transporter family member 4A1,surface,pos. trainingset,,1 - high confidence,12,CY:1-104;TM:105-124;NC:125-143;TM:144-164;CY:165-171;TM:172-192;NC:193-227;TM:228-247;CY:248-266;TM:267-290;NC:291-308;TM:309-331;CY:332-383;TM:384-404;NC:405-423;TM:424-444;CY:445-453;TM:454-474;NC:475-578;TM:579-601;CY:602-612;TM:613-638;NC:639-665;TM:666-689;CY:690-722,HPA030669;HPA030670,,Cell membrane (Multi-pass membrane protein)
SLCO4C1,Solute carrier organic anion transporter family member 4C1,surface,pos. trainingset,,1 - high confidence,12,CY:1-107;TM:108-130;NC:131-142;TM:143-165;CY:166-173;TM:174-195;NC:196-228;TM:229-250;CY:251-270;TM:271-293;NC:294-312;TM:313-333;CY:334-381;TM:382-404;NC:405-418;TM:419-444;CY:445-455;TM:456-474;NC:475-576;TM:577-603;CY:604-613;TM:614-636;NC:637-666;TM:667-690;CY:691-724,HPA036516,,Basolateral cell membrane (Multi-pass membrane protein)
SLITRK2,SLIT and NTRK-like protein 2,surface,machine learning,,1 - high confidence,1,SP:1-19;NC:20-617;TM:618-644;CY:645-845,no,,Membrane (Single-pass type I membrane protein)
SLITRK3,SLIT and NTRK-like protein 3,surface,machine learning,,1 - high confidence,2,SP:1-28;NC:29-537;TM:538-555;CY:556-654;TM:655-679;NC:680-977,HPA017636,,Membrane (Single-pass type I membrane protein)
SLITRK4,SLIT and NTRK-like protein 4,surface,machine learning,,1 - high confidence,1,SP:1-18;NC:19-617;TM:618-643;CY:644-837,no,,Membrane (Single-pass type I membrane protein)
SLITRK6,SLIT and NTRK-like protein 6,surface,pos. trainingset,,1 - high confidence,1,SP:1-26;NC:27-607;TM:608-633;CY:634-841,no,,Cell membrane (Single-pass type I membrane protein)
SMO,Smoothened homolog,surface,machine learning,,1 - high confidence,7,SP:1-31;NC:32-231;TM:232-254;CY:255-263;TM:264-283;NC:284-314;TM:315-339;CY:340-358;TM:359-379;NC:380-400;TM:401-420;CY:421-449;TM:450-474;NC:475-519;TM:520-542;CY:543-787,CAB011446;HPA044232,DB01047;DB08828,"Cell projection, cilium;Membrane (Multi-pass membrane protein)"
SORCS1,VPS10 domain-containing receptor SorCS1,surface,machine learning,,1 - high confidence,1,SP:1-34;NC:35-1100;TM:1101-1120;CY:1121-1168,HPA011948,,Membrane (Single-pass type I membrane protein)
SORCS2,VPS10 domain-containing receptor SorCS2,surface,machine learning,,1 - high confidence,1,SP:1-50;NC:51-1078;TM:1079-1100;CY:1101-1159,no,,Membrane (Single-pass type I membrane protein)
SORL1,Sortilin-related receptor,surface,machine learning,,1 - high confidence,1,SP:1-28;NC:29-2136;TM:2137-2159;CY:2160-2214,CAB011500;HPA031321,,Endosome;Golgi apparatus;Membrane (Single-pass type I membrane protein);Secreted
SORT1,Sortilin,surface,pos. trainingset,,1 - high confidence,1,SP:1-33;NC:34-756;TM:757-778;CY:779-831,HPA006889;CAB011498,,"Cell membrane (Single-pass type I membrane protein|Extracellular side;Endoplasmic reticulum membrane (Single-pass type I membrane protein);Endosome membrane (Single-pass type I membrane protein);Golgi apparatus, Golgi stack membrane (Single-pass type I membrane protein);Lysosome membrane (Single-pass type I membrane protein);Membrane (Single-pass type I membrane protein);Nucleus membrane (Single-pass type I membrane protein)"
SPPL2A,Signal peptide peptidase-like 2A,surface,pos. trainingset,,1 - high confidence,9,SP:1-25;NC:26-169;TM:170-191;CY:192-214;TM:215-240;NC:241-245;TM:246-268;CY:269-288;TM:289-306;NC:307-311;TM:312-329;CY:330-340;TM:341-361;NC:362-394;TM:395-422;CY:423-433;TM:434-458;NC:459-463;TM:464-481;CY:482-520,HPA036062,,Cell membrane;Late endosome membrane (Multi- pass membrane protein);Lysosome membrane (Multi-pass membrane protein)
SPPL2B,Signal peptide peptidase-like 2B,surface,machine learning,,1 - high confidence,9,SP:1-25;NC:26-172;TM:173-194;CY:195-221;TM:222-243;NC:244-248;TM:249-271;CY:272-295;TM:296-314;NC:315-319;TM:320-337;CY:338-348;TM:349-369;NC:370-413;TM:414-432;CY:433-443;TM:444-467;NC:468-472;TM:473-491;CY:492-592,no,,Golgi apparatus membrane (Multi- pass membrane protein)
SSR1,Translocon-associated protein subunit alpha,surface,machine learning,,1 - high confidence,1,SP:1-21;NC:22-207;TM:208-229;CY:230-286,HPA011276;HPA017062,,Endoplasmic reticulum membrane (Single-pass type I membrane protein)
STAB1,Stabilin-1,surface,machine learning,,1 - high confidence,1,SP:1-25;NC:26-2475;TM:2476-2499;CY:2500-2570,no,,Membrane (Single-pass type I membrane protein)
STEAP4,Metalloreductase STEAP4,surface,pos. trainingset,,1 - high confidence,6,CY:1-201;TM:202-220;NC:221-245;TM:246-271;CY:272-292;TM:293-316;NC:317-346;TM:347-366;CY:367-385;TM:386-403;NC:404-414;TM:415-440;CY:441-459,no,,Cell membrane;Golgi apparatus membrane (Multi-pass membrane protein)
STIM1,Stromal interaction molecule 1,surface,pos. trainingset,,1 - high confidence,1,SP:1-26;NC:27-213;TM:214-233;CY:234-685,HPA011088;HPA012123;CAB037128;CAB037288,,"Cell membrane (Single-pass type I membrane protein);Cytoplasm, cytoskeleton;Endoplasmic reticulum membrane (Single-pass type I membrane protein)"
STS,Steryl-sulfatase,surface,machine learning,,1 - high confidence,2,SP:1-23;NC:24-185;TM:186-207;CY:208-214;TM:215-237;NC:238-583,HPA002904,,Endoplasmic reticulum membrane (Multi-pass membrane protein)
STT3B,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B,surface,machine learning,,2 - putative,11,CY:1-69;TM:70-90;NC:91-165;TM:166-188;CY:189-219;TM:220-238;NC:239-259;TM:260-283;CY:284-289;TM:290-310;NC:311-321;TM:322-340;CY:341-351;TM:352-373;NC:374-410;TM:411-433;CY:434-439;TM:440-458;NC:459-463;TM:464-483;CY:484-537;TM:538-559;NC:560-826,HPA036646,,Endoplasmic reticulum membrane (Multi-pass membrane protein)
SUCNR1,Succinate receptor 1,surface,pos. trainingset,,1 - high confidence,7,NC:1-27;TM:28-49;CY:50-60;TM:61-80;NC:81-99;TM:100-118;CY:119-137;TM:138-160;NC:161-184;TM:185-210;CY:211-230;TM:231-250;NC:251-279;TM:280-298;CY:299-334,CAB022745,DB00139,Cell membrane (Multi-pass membrane protein)
SUCO,SUN domain-containing ossification factor,surface,machine learning,,1 - high confidence,1,SP:1-29;NC:30-1011;TM:1012-1030;CY:1031-1254,HPA047251,,Rough endoplasmic reticulum membrane (Single-pass type I membrane protein)
SUSD1,Sushi domain-containing protein 1,surface,machine learning,,1 - high confidence,1,SP:1-29;NC:30-720;TM:721-744;CY:745-747,HPA048554,,Membrane (Single-pass type I membrane protein)
SUSD2,Sushi domain-containing protein 2,surface,pos. trainingset,,1 - high confidence,1,SP:1-27;NC:28-783;TM:784-808;CY:809-822,HPA004117,,Cell membrane (Single-pass type I membrane protein)
SUSD5,Sushi domain-containing protein 5,surface,machine learning,,1 - high confidence,1,SP:1-35;NC:36-574;TM:575-597;CY:598-629,HPA052788,,Membrane (Single-pass type I membrane protein)
SV2A,Synaptic vesicle glycoprotein 2A,surface,machine learning,,1 - high confidence,12,CY:1-165;TM:166-190;NC:191-204;TM:205-225;CY:226-233;TM:234-254;NC:255-262;TM:263-281;CY:282-292;TM:293-315;NC:316-333;TM:334-352;CY:353-445;TM:446-468;NC:469-594;TM:595-618;CY:619-624;TM:625-644;NC:645-649;TM:650-673;CY:674-684;TM:685-707;NC:708-712;TM:713-733;CY:734-742,CAB002226;HPA007863,DB01202,"Cell junction, synapse;Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane (Multi-pass membrane protein)"
SYPL1,Synaptophysin-like protein 1,surface,machine learning,,2 - putative,4,CY:1-34;TM:35-55;NC:56-116;TM:117-139;CY:140-150;TM:151-171;NC:172-210;TM:211-233;CY:234-259,HPA014141,,Cytoplasmic vesicle membrane (Multi-pass membrane protein);Melanosome
TACSTD2,Tumor-associated calcium signal transducer 2,surface,machine learning,,1 - high confidence,1,SP:1-30;NC:31-274;TM:275-298;CY:299-323,HPA043104;HPA055067;CAB072852,,Membrane (Single-pass type I membrane protein)
TBXA2R,Thromboxane A2 receptor,surface,pos. trainingset,,1 - high confidence,7,NC:1-28;TM:29-51;CY:52-62;TM:63-87;NC:88-106;TM:107-128;CY:129-148;TM:149-171;NC:172-194;TM:195-223;CY:224-244;TM:245-270;NC:271-289;TM:290-311;CY:312-343,no,DB01207,Cell membrane (Multi-pass membrane protein)
TCTN2,Tectonic-2,surface,machine learning,,1 - high confidence,1,SP:1-25;NC:26-667;TM:668-686;CY:687-697,HPA039900,,"Cytoplasm, cytoskeleton, cilium basal body;Membrane (Single-pass type I membrane protein)"
TEK,Angiopoietin-1 receptor,surface,pos. trainingset,CD202b,1 - high confidence,1,SP:1-22;NC:23-746;TM:747-770;CY:771-1124,CAB010359;HPA011738,DB05294;DB08896;DB08901,"Cell junction;Cell junction, focal adhesion;Cell membrane (Single-pass type I membrane protein);Cytoplasm, cytoskeleton;Secreted"
TENM1,Teneurin-1,surface,pos. trainingset,,1 - high confidence,1,CY:1-319;TM:320-344;NC:345-2725,HPA002848,,"Cell membrane (Single-pass membrane protein);Cytoplasm, cytoskeleton;Nucleus;Nucleus matrix;Nucleus speckle;Cell membrane;Cytoplasm;Nucleus"
TENM2,Teneurin-2,surface,pos. trainingset,,1 - high confidence,1,CY:1-374;TM:375-397;NC:398-2774,HPA038018;HPA038420,,"Cell junction, synapse;Cell junction, synapse, postsynaptic cell membrane (Single-pass membrane protein);Cell junction, synapse, synaptosome;Cell membrane (Single-pass membrane protein);Cell projection, dendritic spine;Cell projection, filopodium;Cell projection, growth cone;Endoplasmic reticulum;Golgi apparatus;Cell membrane;Nucleus, PML body"
TENM3,Teneurin-3,surface,machine learning,,2 - putative,1,CY:1-308;TM:309-330;NC:331-2699,HPA047043,,"Cell projection, axon;Membrane (Single-pass membrane protein)"
TENM4,Teneurin-4,surface,machine learning,,2 - putative,1,CY:1-340;TM:341-366;NC:367-2769,no,,Cell projection;Cytoplasm;Membrane (Single-pass membrane protein);Nucleus
TFPI,Tissue factor pathway inhibitor,surface,GPI (UniProt),,1 - high confidence,0,SP:1-28;NC:29-304,HPA005575;CAB020842,DB00036;DB06779,"Secreted;Microsome membrane (Lipid-anchor, GPI-anchor)"
TGFBR2,TGF-beta receptor type-2,surface,pos. trainingset,,1 - high confidence,1,SP:1-21;NC:22-162;TM:163-189;CY:190-567,no,,Cell membrane (Single-pass type I membrane protein)
TGFBR3,Transforming growth factor beta receptor type 3,surface,pos. trainingset,,1 - high confidence,1,SP:1-20;NC:21-785;TM:786-809;CY:810-851,HPA008257;CAB018971,,"Cell membrane (Single-pass type I membrane protein);Secreted;Secreted, extracellular space"
THBD,Thrombomodulin,surface,machine learning,CD141,1 - high confidence,1,SP:1-23;NC:24-514;TM:515-538;CY:539-575,CAB002425;HPA002982,DB00055;DB01050,Membrane (Single-pass type I membrane protein)
THSD1,Thrombospondin type-1 domain-containing protein 1,surface,machine learning,,1 - high confidence,1,SP:1-22;NC:23-413;TM:414-436;CY:437-852,HPA012611;CAB020796,,Membrane (Single- pass type I membrane protein);Membrane (Single- pass type I membrane protein);Secreted
THSD7A,Thrombospondin type-1 domain-containing protein 7A,surface,pos. trainingset,,1 - high confidence,1,SP:1-49;NC:50-1606;TM:1607-1630;CY:1631-1657,HPA000923,,Cell membrane (Single-pass type I membrane protein);Secreted
THY1,Thy-1 membrane glycoprotein,surface,GPI (UniProt),CD90,1 - high confidence,0,SP:1-19;NC:20-161,HPA003733;CAB068243;CAB068244,,"Cell membrane (Lipid-anchor, GPI-anchor)"
TIE1,Tyrosine-protein kinase receptor Tie-1,surface,pos. trainingset,,1 - high confidence,1,SP:1-22;NC:23-760;TM:761-786;CY:787-1138,no,,Cell membrane (Single-pass type I membrane protein)
TIGIT,T-cell immunoreceptor with Ig and ITIM domains,surface,pos. trainingset,,1 - high confidence,1,SP:1-15;NC:16-139;TM:140-163;CY:164-244,no,,Cell membrane (Single-pass type I membrane protein)
TLR1,Toll-like receptor 1,surface,pos. trainingset,CD281,1 - high confidence,1,SP:1-22;NC:23-578;TM:579-603;CY:604-786,no,,"Cell membrane (Single-pass type I membrane protein);Cytoplasmic vesicle, phagosome membrane (Single-pass type I membrane protein)"
TLR2,Toll-like receptor 2,surface,machine learning,CD282,1 - high confidence,1,SP:1-18;NC:19-588;TM:589-610;CY:611-784,no,DB00045,Membrane (Single-pass type I membrane protein)
TLR3,Toll-like receptor 3,surface,machine learning,CD283,1 - high confidence,1,SP:1-22;NC:23-703;TM:704-724;CY:725-904,CAB025658,,Endoplasmic reticulum membrane (Single-pass type I membrane protein);Endosome membrane
TLR4,Toll-like receptor 4,surface,pos. trainingset,CD284,1 - high confidence,1,SP:1-23;NC:24-632;TM:633-654;CY:655-839,CAB004025;HPA049174,DB01183,Cell membrane (Single-pass type I membrane protein)
TLR9,Toll-like receptor 9,surface,machine learning,CD289,1 - high confidence,1,SP:1-27;NC:28-813;TM:814-835;CY:836-1032,HPA004731,DB00608;DB01611,"Cytoplasmic vesicle, phagosome;Endoplasmic reticulum membrane (Single-pass type I membrane protein);Endosome;Lysosome"
TM9SF1,Transmembrane 9 superfamily member 1,surface,machine learning,,1 - high confidence,9,SP:1-32;NC:33-234;TM:235-258;CY:259-305;TM:306-333;NC:334-338;TM:339-360;CY:361-371;TM:372-394;NC:395-408;TM:409-433;CY:434-464;TM:465-486;NC:487-496;TM:497-522;CY:523-530;TM:531-555;NC:556-571;TM:572-595;CY:596-606,HPA059249,,"Cytoplasmic vesicle, autophagosome membrane (Multi-pass membrane protein);Lysosome membrane (Multi-pass membrane protein)"
TM9SF3,Transmembrane 9 superfamily member 3,surface,machine learning,,1 - high confidence,8,SP:1-28;NC:29-220;TM:221-245;CY:246-288;TM:289-314;NC:315-358;TM:359-384;CY:385-393;TM:394-416;NC:417-445;TM:446-469;CY:470-478;TM:479-507;NC:508-518;TM:519-539;CY:540-550;TM:551-573;NC:574-589,HPA039609,,Membrane (Multi-pass membrane protein)
TMC7,Transmembrane channel-like protein 7,surface,machine learning,,2 - putative,9,NC:1-166;TM:167-191;CY:192-214;TM:215-235;NC:236-265;TM:266-284;CY:285-362;TM:363-384;NC:385-404;TM:405-426;CY:427-495;TM:496-514;NC:515-554;TM:555-578;CY:579-598;TM:599-620;NC:621-666;TM:667-688;CY:689-723,HPA029465,,Membrane (Multi-pass membrane protein)
TMCO3,Transmembrane and coiled-coil domain-containing protein 3,surface,machine learning,,1 - high confidence,10,SP:1-22;NC:23-283;TM:284-306;CY:307-317;TM:318-337;NC:338-351;TM:352-373;CY:374-414;TM:415-436;NC:437-453;TM:454-477;CY:478-497;TM:498-518;NC:519-553;TM:554-573;CY:574-578;TM:579-602;NC:603-607;TM:608-629;CY:630-640;TM:641-662;NC:663-677,HPA039561;HPA048126,,Membrane (Multi-pass membrane protein)
TMED7,Transmembrane emp24 domain-containing protein 7,surface,machine learning,,1 - high confidence,1,SP:1-34;NC:35-185;TM:186-208;CY:209-224,HPA008960;CAB025883,,"Cytoplasmic vesicle, COPI-coated vesicle membrane (Single-pass type I membrane protein);Cytoplasmic vesicle, COPII-coated vesicle membrane (Single-pass type I membrane protein);Endoplasmic reticulum membrane (Single-pass type I membrane protein);Endoplasmic reticulum-Golgi intermediate compartment membrane (Single-pass type I membrane protein);Golgi apparatus, cis-Golgi network membrane (Single-pass type I membrane protein)"
TMEFF1,Tomoregulin-1,surface,pos. trainingset,,1 - high confidence,1,SP:1-39;NC:40-328;TM:329-352;CY:353-380,HPA051501,,Cell membrane (Single-pass type I membrane protein)
TMEM104,Transmembrane protein 104,surface,machine learning,,2 - putative,11,CY:1-11;TM:12-31;NC:32-37;TM:38-59;CY:60-144;TM:145-166;NC:167-207;TM:208-227;CY:228-238;TM:239-256;NC:257-275;TM:276-294;CY:295-305;TM:306-329;NC:330-351;TM:352-374;CY:375-394;TM:395-415;NC:416-423;TM:424-443;CY:444-468;TM:469-491;NC:492-496,HPA044330,,Membrane (Multi-pass membrane protein)
TMEM106B,Transmembrane protein 106B,surface,machine learning,,2 - putative,1,CY:1-95;TM:96-117;NC:118-274,HPA058342,,Late endosome membrane (Single-pass type II membrane protein);Lysosome membrane (Single-pass type II membrane protein)
TMEM132A,Transmembrane protein 132A,surface,machine learning,,1 - high confidence,1,SP:1-34;NC:35-849;TM:850-873;CY:874-1023,HPA051979,,Endoplasmic reticulum membrane (Single-pass type I membrane protein);Golgi apparatus membrane (Single-pass type I membrane protein)
TMEM132B,Transmembrane protein 132B,surface,machine learning,,2 - putative,1,NC:1-899;TM:900-924;CY:925-1078,HPA035661;HPA035662,,Membrane (Single-pass type I membrane protein)
TMEM132E,Transmembrane protein 132E,surface,machine learning,,1 - high confidence,1,SP:1-29;NC:30-799;TM:800-824;CY:825-984,no,,Membrane (Single-pass type I membrane protein)
TMEM179B,Transmembrane protein 179B,surface,machine learning,,2 - putative,3,SP:1-26;NC:27-63;TM:64-86;CY:87-97;TM:98-123;NC:124-168;TM:169-187;CY:188-219,HPA016585,,Membrane (Multi-pass membrane protein)
TMEM231,Transmembrane protein 231,surface,pos. trainingset,,1 - high confidence,2,CY:1-22;TM:23-43;NC:44-266;TM:267-284;CY:285-316,HPA042081,,"Cell projection, cilium membrane (Multi-pass membrane protein)"
TMEM245,Transmembrane protein 245,surface,machine learning,,2 - putative,14,CY:1-53;TM:54-77;NC:78-115;TM:116-136;CY:137-147;TM:148-169;NC:170-188;TM:189-209;CY:210-215;TM:216-235;NC:236-240;TM:241-257;CY:258-353;TM:354-374;NC:375-379;TM:380-400;CY:401-458;TM:459-481;NC:482-623;TM:624-646;CY:647-651;TM:652-670;NC:671-731;TM:732-756;CY:757-775;TM:776-795;NC:796-814;TM:815-836;CY:837-911,HPA023892,,Membrane (Multi-pass membrane protein)
TMEM25,Transmembrane protein 25,surface,pos. trainingset,,1 - high confidence,1,SP:1-26;NC:27-234;TM:235-259;CY:260-366,HPA012163;HPA051562,,Cell membrane (Single-pass type I membrane protein);Secreted;Secreted;Cell membrane (Single-pass type I membrane protein)
TMEM26,Transmembrane protein 26,surface,machine learning,,2 - putative,7,SP:1-26;NC:27-35;TM:36-54;CY:55-63;TM:64-83;NC:84-142;TM:143-163;CY:164-205;TM:206-224;NC:225-243;TM:244-263;CY:264-269;TM:270-290;NC:291-295;TM:296-315;CY:316-368,HPA014350,,Membrane (Multi-pass membrane protein)
