UniProt gene,UniProt description,Surfaceome Label,Surfaceome Label Source,CD number,CSPA category,TM domains,topology,HPA antibody,DrugBank approved drug IDs,UniProt subcellular
SLC6A8,Sodium- and chloride-dependent creatine transporter 1,surface,machine learning,,2 - putative,12,CY:1-60;TM:61-79;NC:80-89;TM:90-112;CY:113-132;TM:133-159;NC:160-229;TM:230-250;CY:251-268;TM:269-293;NC:294-311;TM:312-330;CY:331-341;TM:342-366;NC:367-393;TM:394-415;CY:416-444;TM:445-464;NC:465-481;TM:482-500;CY:501-520;TM:521-541;NC:542-560;TM:561-581;CY:582-635,HPA008802,DB00148,Membrane (Multi-pass membrane protein)
SLC6A9,Sodium- and chloride-dependent glycine transporter 1,surface,machine learning,,2 - putative,12,CY:1-106;TM:107-126;NC:127-137;TM:138-156;CY:157-182;TM:183-208;NC:209-286;TM:287-306;CY:307-314;TM:315-335;NC:336-366;TM:367-385;CY:386-405;TM:406-427;NC:428-446;TM:447-470;CY:471-501;TM:502-525;NC:526-530;TM:531-551;CY:552-570;TM:571-593;NC:594-606;TM:607-629;CY:630-706,HPA013977,DB00145,Membrane (Multi-pass membrane protein)
SLC7A1,High affinity cationic amino acid transporter 1,surface,machine learning,,2 - putative,14,CY:1-34;TM:35-56;NC:57-63;TM:64-85;CY:86-96;TM:97-123;NC:124-165;TM:166-183;CY:184-191;TM:192-210;NC:211-247;TM:248-273;CY:274-284;TM:285-310;NC:311-336;TM:337-357;CY:358-384;TM:385-403;NC:404-410;TM:411-430;CY:431-493;TM:494-517;NC:518-524;TM:525-547;CY:548-558;TM:559-579;NC:580-584;TM:585-606;CY:607-629,HPA039721,DB00123;DB00125;DB00129,Cell membrane (Multi-pass membrane protein)
SLC7A10,Asc-type amino acid transporter 1,surface,machine learning,,,12,CY:1-39;TM:40-60;NC:61-71;TM:72-94;CY:95-113;TM:114-141;NC:142-161;TM:162-183;CY:184-194;TM:195-214;NC:215-233;TM:234-254;CY:255-266;TM:267-290;NC:291-312;TM:313-336;CY:337-361;TM:362-381;NC:382-386;TM:387-410;CY:411-421;TM:422-444;NC:445-449;TM:450-469;CY:470-523,no,,Membrane (Multi-pass membrane protein)
SLC7A14,Probable cationic amino acid transporter,surface,machine learning,,,15,CY:1-55;TM:56-76;NC:77-85;TM:86-108;CY:109-119;TM:120-140;NC:141-189;TM:190-207;CY:208-218;TM:219-238;NC:239-252;TM:253-273;CY:274-285;TM:286-312;NC:313-329;TM:330-351;CY:352-359;TM:360-378;NC:379-383;TM:384-404;CY:405-412;TM:413-432;NC:433-561;TM:562-585;CY:586-594;TM:595-615;NC:616-626;TM:627-648;CY:649-654;TM:655-675;NC:676-771,HPA045929,,Lysosome membrane (Multi- pass membrane protein)
SLC7A2,Cationic amino acid transporter 2,surface,machine learning,,2 - putative,14,CY:1-38;TM:39-56;NC:57-67;TM:68-87;CY:88-98;TM:99-125;NC:126-163;TM:164-184;CY:185-192;TM:193-211;NC:212-250;TM:251-275;CY:276-286;TM:287-313;NC:314-338;TM:339-359;CY:360-386;TM:387-406;NC:407-412;TM:413-433;CY:434-492;TM:493-513;NC:514-523;TM:524-545;CY:546-554;TM:555-577;NC:578-582;TM:583-603;CY:604-658,HPA009169,DB00123;DB00129,Cell membrane (Multi-pass membrane protein)
SLC7A3,Cationic amino acid transporter 3,surface,pos. trainingset,,,14,CY:1-32;TM:33-53;NC:54-64;TM:65-87;CY:88-107;TM:108-129;NC:130-165;TM:166-183;CY:184-191;TM:192-210;NC:211-234;TM:235-254;CY:255-287;TM:288-311;NC:312-331;TM:332-354;CY:355-382;TM:383-403;NC:404-408;TM:409-428;CY:429-475;TM:476-496;NC:497-507;TM:508-528;CY:529-539;TM:540-560;NC:561-565;TM:566-586;CY:587-619,HPA003629,DB00123;DB00125;DB00129,Cell membrane (Multi-pass membrane protein)
SLC7A4,Cationic amino acid transporter 4,surface,machine learning,,,14,CY:1-38;TM:39-59;NC:60-69;TM:70-92;CY:93-112;TM:113-137;NC:138-170;TM:171-190;CY:191-197;TM:198-217;NC:218-228;TM:229-250;CY:251-269;TM:270-296;NC:297-315;TM:316-339;CY:340-365;TM:366-385;NC:386-390;TM:391-412;CY:413-476;TM:477-499;NC:500-509;TM:510-530;CY:531-541;TM:542-562;NC:563-567;TM:568-587;CY:588-635,HPA031023,DB00123;DB00125;DB00129,Membrane (Multi-pass membrane protein)
SLC7A5,Large neutral amino acids transporter small subunit 1,surface,pos. trainingset,,1 - high confidence,12,CY:1-51;TM:52-71;NC:72-82;TM:83-104;CY:105-136;TM:137-157;NC:158-169;TM:170-189;CY:190-199;TM:200-220;NC:221-239;TM:240-262;CY:263-273;TM:274-297;NC:298-319;TM:320-343;CY:344-369;TM:370-390;NC:391-395;TM:396-418;CY:419-430;TM:431-452;NC:453-458;TM:459-478;CY:479-507,HPA052673;HPA056077,,"Apical cell membrane (Multi-pass membrane protein);Cytoplasm, cytosol"
SLC7A6,Y+L amino acid transporter 2,surface,machine learning,,,12,CY:1-45;TM:46-65;NC:66-76;TM:77-99;CY:100-110;TM:111-130;NC:131-163;TM:164-185;CY:186-195;TM:196-214;NC:215-235;TM:236-256;CY:257-268;TM:269-292;NC:293-314;TM:315-338;CY:339-363;TM:364-383;NC:384-388;TM:389-411;CY:412-423;TM:424-445;NC:446-450;TM:451-471;CY:472-515,HPA050713,,Basolateral cell membrane (Multi- pass membrane protein)
SLC7A9,"b(0,+)-type amino acid transporter 1",surface,machine learning,,,12,CY:1-29;TM:30-49;NC:50-60;TM:61-86;CY:87-98;TM:99-120;NC:121-148;TM:149-169;CY:170-180;TM:181-201;NC:202-212;TM:213-232;CY:233-251;TM:252-277;NC:278-296;TM:297-319;CY:320-348;TM:349-368;NC:369-373;TM:374-398;CY:399-409;TM:410-430;NC:431-435;TM:436-457;CY:458-487,HPA042591,DB00138,Cell membrane (Multi-pass membrane protein)
SLC8A1,Sodium/calcium exchanger 1,surface,pos. trainingset,,1 - high confidence,10,SP:1-35;NC:36-77;TM:78-96;CY:97-133;TM:134-154;NC:155-168;TM:169-191;CY:192-202;TM:203-225;NC:226-231;TM:232-252;CY:253-797;TM:798-819;NC:820-828;TM:829-848;CY:849-874;TM:875-895;NC:896-906;TM:907-927;CY:928-944;TM:945-964;NC:965-973,CAB022694,DB00132;DB00159,Cell membrane (Multi-pass membrane protein)
SLC8A2,Sodium/calcium exchanger 2,surface,machine learning,,,11,SP:1-20;NC:21-71;TM:72-91;CY:92-130;TM:131-148;NC:149-162;TM:163-185;CY:186-196;TM:197-219;NC:220-224;TM:225-245;CY:246-721;TM:722-741;NC:742-746;TM:747-766;CY:767-776;TM:777-795;NC:796-822;TM:823-843;CY:844-854;TM:855-874;NC:875-893;TM:894-912;CY:913-921,HPA050818;HPA054671,,Membrane (Multi-pass membrane protein)
SLC8A3,Sodium/calcium exchanger 3,surface,machine learning,,,11,SP:1-30;NC:31-73;TM:74-95;CY:96-147;TM:148-165;NC:166-170;TM:171-190;CY:191-201;TM:202-224;NC:225-230;TM:231-251;CY:252-727;TM:728-747;NC:748-752;TM:753-773;CY:774-782;TM:783-801;NC:802-828;TM:829-849;CY:850-860;TM:861-881;NC:882-900;TM:901-924;CY:925-927,HPA001669,,Membrane (Multi-pass membrane protein)
SLC8B1,"Sodium/potassium/calcium exchanger 6, mitochondrial",surface,pos. trainingset,,1 - high confidence,13,NC:1-97;TM:98-119;CY:120-138;TM:139-161;NC:162-166;TM:167-191;CY:192-201;TM:202-221;NC:222-226;TM:227-251;CY:252-323;TM:324-344;NC:345-356;TM:357-377;CY:378-385;TM:386-407;NC:408-418;TM:419-437;CY:438-448;TM:449-466;NC:467-485;TM:486-511;CY:512-523;TM:524-543;NC:544-554;TM:555-578;CY:579-584,HPA040668,,Cell membrane (Multi-pass membrane protein);Mitochondrion inner membrane (Multi-pass membrane protein)
SLC9A1,Sodium/hydrogen exchanger 1,surface,pos. trainingset,,1 - high confidence,12,CY:1-12;TM:13-33;NC:34-105;TM:106-127;CY:128-129;TM:130-149;NC:150-154;TM:155-174;CY:175-191;TM:192-211;NC:212-227;TM:228-247;CY:248-256;TM:257-276;NC:277-294;TM:295-315;CY:316-338;TM:339-358;NC:359-381;IM:382-402;NC:403-410;TM:411-430;CY:431-448;TM:449-470;NC:471-479;TM:480-499;CY:500-815,CAB022371;HPA048532;HPA052891,DB00594,Cell membrane (Multi-pass membrane protein);Endoplasmic reticulum membrane (Multi-pass membrane protein);Membrane (Multi-pass membrane protein)
SLC9A2,Sodium/hydrogen exchanger 2,surface,machine learning,,,10,CY:1-13;IM:14-33;CY:34-79;IM:80-100;CY:101-106;TM:107-127;NC:128-138;TM:139-159;CY:160-168;TM:169-189;NC:190-208;TM:209-229;CY:230-236;TM:237-257;NC:258-277;TM:278-298;CY:299-307;TM:308-328;NC:329-360;TM:361-381;CY:382-391;TM:392-412;NC:413-429;IM:430-450;NC:451-458;TM:459-479;CY:480-812,HPA035121;HPA035122,,Membrane (Multi-pass membrane protein)
SLC9A3,Sodium/hydrogen exchanger 3,surface,machine learning,,,10,CY:1-12;IM:13-24;CY:25-54;IM:55-73;CY:74-79;TM:80-99;NC:100-112;TM:113-133;CY:134-139;TM:140-160;NC:161-180;TM:181-202;CY:203-210;TM:211-232;NC:233-252;TM:253-274;CY:275-290;TM:291-309;NC:310-340;TM:341-362;CY:363-369;TM:370-390;NC:391-405;IM:406-426;NC:427-435;TM:436-456;CY:457-834,HPA036493;HPA036669,,Apical cell membrane (Multi-pass membrane protein)
SLC9A6,Sodium/hydrogen exchanger 6,surface,machine learning,,,11,SP:1-42;NC:43-71;TM:72-91;CY:92-102;TM:103-120;NC:121-149;TM:150-167;CY:168-178;TM:179-200;NC:201-248;TM:249-273;CY:274-292;TM:293-316;NC:317-335;TM:336-360;CY:361-380;TM:381-403;NC:404-412;TM:413-436;CY:437-447;TM:448-467;NC:468-472;TM:473-494;CY:495-669,HPA059445;HPA059590,,Endosome membrane (Multi-pass membrane protein)
SLC9A7,Sodium/hydrogen exchanger 7,surface,machine learning,,2 - putative,13,NC:1-71;TM:72-91;CY:92-98;TM:99-119;NC:120-181;TM:182-199;CY:200-210;TM:211-233;NC:234-252;TM:253-271;CY:272-279;TM:280-303;NC:304-319;TM:320-343;CY:344-349;TM:350-367;NC:368-372;TM:373-392;CY:393-413;TM:414-435;NC:436-440;TM:441-466;CY:467-508;TM:509-531;NC:532-614;TM:615-635;CY:636-725,HPA048938,,"Golgi apparatus, trans-Golgi network membrane (Multi-pass membrane protein);Recycling endosome membrane (Multi-pass membrane protein)"
SLCO1A2,Solute carrier organic anion transporter family member 1A2,surface,pos. trainingset,,,12,CY:1-20;TM:21-40;NC:41-58;TM:59-80;CY:81-86;TM:87-107;NC:108-156;TM:157-181;CY:182-201;TM:202-222;NC:223-241;TM:242-266;CY:267-316;TM:317-338;NC:339-354;TM:355-376;CY:377-387;TM:388-408;NC:409-511;TM:512-535;CY:536-546;TM:547-568;NC:569-599;TM:600-623;CY:624-670,HPA027537,,Cell membrane (Multi-pass membrane protein)
SLCO1B1,Solute carrier organic anion transporter family member 1B1,surface,machine learning,,,12,CY:1-28;TM:29-48;NC:49-65;TM:66-87;CY:88-95;TM:96-118;NC:119-169;TM:170-192;CY:193-210;TM:211-234;NC:235-256;TM:257-279;CY:280-336;TM:337-356;NC:357-375;TM:376-397;CY:398-406;TM:407-428;NC:429-534;TM:535-560;CY:561-570;TM:571-593;NC:594-623;TM:624-646;CY:647-691,HPA050892,,Basolateral cell membrane (Multi-pass membrane protein)
SLCO1B3,Solute carrier organic anion transporter family member 1B3,surface,machine learning,,,12,CY:1-28;TM:29-51;NC:52-64;TM:65-87;CY:88-95;TM:96-118;NC:119-169;TM:170-193;CY:194-213;TM:214-235;NC:236-255;TM:256-279;CY:280-336;TM:337-356;NC:357-375;TM:376-397;CY:398-403;TM:404-426;NC:427-534;TM:535-558;CY:559-569;TM:570-593;NC:594-623;TM:624-647;CY:648-702,HPA004943;HPA050892,,Basolateral cell membrane (Multi-pass membrane protein)
SLCO1B7,Putative solute carrier organic anion transporter family member 1B7,surface,machine learning,,,11,NC:1-17;TM:18-40;CY:41-48;TM:49-71;NC:72-123;TM:124-148;CY:149-159;TM:160-183;NC:184-209;TM:210-234;CY:235-289;TM:290-313;NC:314-328;TM:329-350;CY:351-358;TM:359-381;NC:382-487;TM:488-513;CY:514-522;TM:523-546;NC:547-577;TM:578-600;CY:601-640,HPA050892,,Cell membrane (Multi-pass membrane protein)
SLCO1C1,Solute carrier organic anion transporter family member 1C1,surface,machine learning,,,12,CY:1-41;TM:42-59;NC:60-78;TM:79-104;CY:105-110;TM:111-132;NC:133-185;TM:186-209;CY:210-230;TM:231-251;NC:252-272;TM:273-295;CY:296-353;TM:354-373;NC:374-392;TM:393-414;CY:415-425;TM:426-445;NC:446-550;TM:551-576;CY:577-587;TM:588-610;NC:611-640;TM:641-664;CY:665-712,no,,Cell membrane (Multi-pass membrane protein)
SLCO2A1,Solute carrier organic anion transporter family member 2A1,surface,pos. trainingset,,1 - high confidence,12,CY:1-30;TM:31-51;NC:52-70;TM:71-92;CY:93-99;TM:100-121;NC:122-168;TM:169-190;CY:191-209;TM:210-234;NC:235-253;TM:254-278;CY:279-321;TM:322-346;NC:347-361;TM:362-386;CY:387-396;TM:397-418;NC:419-513;TM:514-538;CY:539-550;TM:551-568;NC:569-606;TM:607-628;CY:629-643,HPA013742,,Cell membrane (Multi-pass membrane protein)
SLCO2B1,Solute carrier organic anion transporter family member 2B1,surface,machine learning,,,12,CY:1-49;TM:50-69;NC:70-88;TM:89-108;CY:109-117;TM:118-138;NC:139-186;TM:187-209;CY:210-228;TM:229-253;NC:254-272;TM:273-297;CY:298-371;TM:372-394;NC:395-405;TM:406-432;CY:433-440;TM:441-463;NC:464-562;TM:563-586;CY:587-595;TM:596-614;NC:615-651;TM:652-673;CY:674-709,HPA020659,DB01049,Cell membrane (Multi-pass membrane protein)
SLCO3A1,Solute carrier organic anion transporter family member 3A1,surface,pos. trainingset,,1 - high confidence,12,CY:1-37;TM:38-61;NC:62-79;TM:80-101;CY:102-107;TM:108-126;NC:127-174;TM:175-197;CY:198-216;TM:217-241;NC:242-260;TM:261-284;CY:285-348;TM:349-371;NC:372-389;TM:390-410;CY:411-420;TM:421-441;NC:442-535;TM:536-562;CY:563-571;TM:572-595;NC:596-624;TM:625-647;CY:648-710,no,,Cell membrane (Multi-pass membrane protein)
SLCO4A1,Solute carrier organic anion transporter family member 4A1,surface,pos. trainingset,,1 - high confidence,12,CY:1-104;TM:105-124;NC:125-143;TM:144-164;CY:165-171;TM:172-192;NC:193-227;TM:228-247;CY:248-266;TM:267-290;NC:291-308;TM:309-331;CY:332-383;TM:384-404;NC:405-423;TM:424-444;CY:445-453;TM:454-474;NC:475-578;TM:579-601;CY:602-612;TM:613-638;NC:639-665;TM:666-689;CY:690-722,HPA030669;HPA030670,,Cell membrane (Multi-pass membrane protein)
SLCO4C1,Solute carrier organic anion transporter family member 4C1,surface,pos. trainingset,,1 - high confidence,12,CY:1-107;TM:108-130;NC:131-142;TM:143-165;CY:166-173;TM:174-195;NC:196-228;TM:229-250;CY:251-270;TM:271-293;NC:294-312;TM:313-333;CY:334-381;TM:382-404;NC:405-418;TM:419-444;CY:445-455;TM:456-474;NC:475-576;TM:577-603;CY:604-613;TM:614-636;NC:637-666;TM:667-690;CY:691-724,HPA036516,,Basolateral cell membrane (Multi-pass membrane protein)
SLCO5A1,Solute carrier organic anion transporter family member 5A1,surface,pos. trainingset,,,12,CY:1-128;TM:129-149;NC:150-168;TM:169-189;CY:190-195;TM:196-218;NC:219-260;TM:261-284;CY:285-303;TM:304-327;NC:328-346;TM:347-368;CY:369-431;TM:432-454;NC:455-471;TM:472-493;CY:494-504;TM:505-524;NC:525-648;TM:649-672;CY:673-683;TM:684-706;NC:707-736;TM:737-760;CY:761-848,HPA025062,,Cell membrane (Multi-pass membrane protein)
SLCO6A1,Solute carrier organic anion transporter family member 6A1,surface,pos. trainingset,,,12,CY:1-108;TM:109-130;NC:131-149;TM:150-166;CY:167-171;TM:172-193;NC:194-228;TM:229-251;CY:252-271;TM:272-291;NC:292-311;TM:312-335;CY:336-382;TM:383-403;NC:404-420;TM:421-444;CY:445-454;TM:455-475;NC:476-579;TM:580-602;CY:603-612;TM:613-632;NC:633-667;TM:668-691;CY:692-719,HPA054126,,Cell membrane (Multi-pass membrane protein)
SLITRK1,SLIT and NTRK-like protein 1,surface,machine learning,,,1,SP:1-21;NC:22-618;TM:619-643;CY:644-696,no,,Membrane (Single-pass type I membrane protein)
SLITRK2,SLIT and NTRK-like protein 2,surface,machine learning,,1 - high confidence,1,SP:1-19;NC:20-617;TM:618-644;CY:645-845,no,,Membrane (Single-pass type I membrane protein)
SLITRK3,SLIT and NTRK-like protein 3,surface,machine learning,,1 - high confidence,2,SP:1-28;NC:29-537;TM:538-555;CY:556-654;TM:655-679;NC:680-977,HPA017636,,Membrane (Single-pass type I membrane protein)
SLITRK4,SLIT and NTRK-like protein 4,surface,machine learning,,1 - high confidence,1,SP:1-18;NC:19-617;TM:618-643;CY:644-837,no,,Membrane (Single-pass type I membrane protein)
SLITRK5,SLIT and NTRK-like protein 5,surface,machine learning,,,1,SP:1-38;NC:39-664;TM:665-688;CY:689-958,HPA013843,,Membrane (Single-pass type I membrane protein)
SLITRK6,SLIT and NTRK-like protein 6,surface,pos. trainingset,,1 - high confidence,1,SP:1-26;NC:27-607;TM:608-633;CY:634-841,no,,Cell membrane (Single-pass type I membrane protein)
SMO,Smoothened homolog,surface,machine learning,,1 - high confidence,7,SP:1-31;NC:32-231;TM:232-254;CY:255-263;TM:264-283;NC:284-314;TM:315-339;CY:340-358;TM:359-379;NC:380-400;TM:401-420;CY:421-449;TM:450-474;NC:475-519;TM:520-542;CY:543-787,CAB011446;HPA044232,DB01047;DB08828,"Cell projection, cilium;Membrane (Multi-pass membrane protein)"
SORCS1,VPS10 domain-containing receptor SorCS1,surface,machine learning,,1 - high confidence,1,SP:1-34;NC:35-1100;TM:1101-1120;CY:1121-1168,HPA011948,,Membrane (Single-pass type I membrane protein)
SORCS2,VPS10 domain-containing receptor SorCS2,surface,machine learning,,1 - high confidence,1,SP:1-50;NC:51-1078;TM:1079-1100;CY:1101-1159,no,,Membrane (Single-pass type I membrane protein)
SORCS3,VPS10 domain-containing receptor SorCS3,surface,machine learning,,,1,SP:1-33;NC:34-1124;TM:1125-1144;CY:1145-1222,HPA049097,,Membrane (Single-pass type I membrane protein)
SORL1,Sortilin-related receptor,surface,machine learning,,1 - high confidence,1,SP:1-28;NC:29-2136;TM:2137-2159;CY:2160-2214,CAB011500;HPA031321,,Endosome;Golgi apparatus;Membrane (Single-pass type I membrane protein);Secreted
SORT1,Sortilin,surface,pos. trainingset,,1 - high confidence,1,SP:1-33;NC:34-756;TM:757-778;CY:779-831,HPA006889;CAB011498,,"Cell membrane (Single-pass type I membrane protein|Extracellular side;Endoplasmic reticulum membrane (Single-pass type I membrane protein);Endosome membrane (Single-pass type I membrane protein);Golgi apparatus, Golgi stack membrane (Single-pass type I membrane protein);Lysosome membrane (Single-pass type I membrane protein);Membrane (Single-pass type I membrane protein);Nucleus membrane (Single-pass type I membrane protein)"
SPACA1,Sperm acrosome membrane-associated protein 1,surface,machine learning,,,1,SP:1-29;NC:30-216;TM:217-245;CY:246-294,HPA026744;HPA043297,,Membrane (Single-pass type I membrane protein)
SPACA4,Sperm acrosome membrane-associated protein 4,surface,GPI (UniProt),,,0,SP:1-19;NC:20-124,HPA041927;HPA061302,,"Cell membrane (Lipid-anchor, GPI-anchor);Cytoplasmic vesicle, secretory vesicle, acrosome"
SPAM1,Hyaluronidase PH-20,surface,GPI (UniProt),,,0,SP:1-39;NC:40-509,HPA017984,,"Cell membrane (Lipid-anchor, GPI-anchor)"
SPINT2,Kunitz-type protease inhibitor 2,surface,machine learning,,,1,SP:1-27;NC:28-197;TM:198-221;CY:222-252,HPA011101;CAB018969,,Membrane (Single-pass type I membrane protein)
SPN,Leukosialin,surface,machine learning,CD43,,1,SP:1-19;NC:20-254;TM:255-277;CY:278-400,CAB002666;HPA055244,,Membrane (Single-pass type I membrane protein)
SPNS2,Protein spinster homolog 2,surface,machine learning,,,11,NC:1-141;TM:142-162;CY:163-168;TM:169-188;NC:189-193;TM:194-217;CY:218-228;TM:229-249;NC:250-260;TM:261-281;CY:282-314;TM:315-337;NC:338-363;TM:364-385;CY:386-396;TM:397-417;NC:418-423;TM:424-451;CY:452-459;TM:460-482;NC:483-501;TM:502-527;CY:528-549,no,,Membrane (Multi-pass membrane protein)
SPNS3,Protein spinster homolog 3,surface,machine learning,,,11,CY:1-43;TM:44-66;NC:67-83;TM:84-104;CY:105-111;TM:112-131;NC:132-136;TM:137-161;CY:162-172;TM:173-192;NC:193-203;TM:204-224;CY:225-259;TM:260-281;NC:282-308;TM:309-330;CY:331-341;TM:342-362;NC:363-368;TM:369-393;CY:394-449;TM:450-471;NC:472-512,HPA023928,,Membrane (Multi-pass membrane protein)
SPPL2A,Signal peptide peptidase-like 2A,surface,pos. trainingset,,1 - high confidence,9,SP:1-25;NC:26-169;TM:170-191;CY:192-214;TM:215-240;NC:241-245;TM:246-268;CY:269-288;TM:289-306;NC:307-311;TM:312-329;CY:330-340;TM:341-361;NC:362-394;TM:395-422;CY:423-433;TM:434-458;NC:459-463;TM:464-481;CY:482-520,HPA036062,,Cell membrane;Late endosome membrane (Multi- pass membrane protein);Lysosome membrane (Multi-pass membrane protein)
SPPL2B,Signal peptide peptidase-like 2B,surface,machine learning,,1 - high confidence,9,SP:1-25;NC:26-172;TM:173-194;CY:195-221;TM:222-243;NC:244-248;TM:249-271;CY:272-295;TM:296-314;NC:315-319;TM:320-337;CY:338-348;TM:349-369;NC:370-413;TM:414-432;CY:433-443;TM:444-467;NC:468-472;TM:473-491;CY:492-592,no,,Golgi apparatus membrane (Multi- pass membrane protein)
SPPL2C,Signal peptide peptidase-like 2C,surface,machine learning,,,9,SP:1-21;NC:22-184;TM:185-207;CY:208-250;TM:251-273;NC:274-278;TM:279-301;CY:302-319;TM:320-341;NC:342-346;TM:347-365;CY:366-376;TM:377-396;NC:397-440;TM:441-459;CY:460-470;TM:471-493;NC:494-498;TM:499-518;CY:519-684,no,,Endoplasmic reticulum membrane (Multi-pass membrane protein);Membrane (Multi-pass membrane protein)
SPRN,Shadow of prion protein,surface,GPI (UniProt),,,0,SP:1-24;NC:25-151,no,,"Cell membrane (Lipid-anchor, GPI-anchor)"
SSPN,Sarcospan,surface,machine learning,,,4,CY:1-53;TM:54-76;NC:77-87;TM:88-111;CY:112-122;TM:123-144;NC:145-193;TM:194-217;CY:218-243,no,,"Cell junction, synapse, postsynaptic cell membrane (Multi-pass membrane protein);Cell membrane (Multi-pass membrane protein);Cell membrane, sarcolemma"
SSR1,Translocon-associated protein subunit alpha,surface,machine learning,,1 - high confidence,1,SP:1-21;NC:22-207;TM:208-229;CY:230-286,HPA011276;HPA017062,,Endoplasmic reticulum membrane (Single-pass type I membrane protein)
SSTR1,Somatostatin receptor type 1,surface,pos. trainingset,,,7,NC:1-58;TM:59-84;CY:85-95;TM:96-119;NC:120-131;TM:132-154;CY:155-175;TM:176-196;NC:197-218;TM:219-248;CY:249-268;TM:269-289;NC:290-306;TM:307-326;CY:327-391,HPA031506,DB00104;DB06663,Cell membrane (Multi-pass membrane protein)
SSTR2,Somatostatin receptor type 2,surface,machine learning,,,7,NC:1-45;TM:46-69;CY:70-80;TM:81-104;NC:105-123;TM:124-143;CY:144-163;TM:164-183;NC:184-202;TM:203-233;CY:234-253;TM:254-275;NC:276-287;TM:288-306;CY:307-369,HPA007264,DB00104;DB04894;DB06663,Cell membrane (Multi-pass membrane protein);Cytoplasm
SSTR3,Somatostatin receptor type 3,surface,machine learning,,,7,NC:1-44;TM:45-70;CY:71-81;TM:82-102;NC:103-121;TM:122-143;CY:144-162;TM:163-184;NC:185-203;TM:204-230;CY:231-255;TM:256-277;NC:278-291;TM:292-316;CY:317-418,no,DB06663,Cell membrane (Multi-pass membrane protein)
SSTR4,Somatostatin receptor type 4,surface,pos. trainingset,,,7,NC:1-47;TM:48-73;CY:74-84;TM:85-108;NC:109-123;TM:124-145;CY:146-164;TM:165-185;NC:186-208;TM:209-235;CY:236-256;TM:257-278;NC:279-294;TM:295-314;CY:315-388,HPA064252,,Cell membrane (Multi-pass membrane protein)
SSTR5,Somatostatin receptor type 5,surface,machine learning,,,7,NC:1-43;TM:44-66;CY:67-77;TM:78-97;NC:98-119;TM:120-139;CY:140-157;TM:158-178;NC:179-196;TM:197-225;CY:226-247;TM:248-271;NC:272-284;TM:285-307;CY:308-364,no,DB00104;DB04894;DB06663,Cell membrane (Multi-pass membrane protein)
STAB1,Stabilin-1,surface,machine learning,,1 - high confidence,1,SP:1-25;NC:26-2475;TM:2476-2499;CY:2500-2570,no,,Membrane (Single-pass type I membrane protein)
